Guest_country,Room_info,Nights_stayed,Date of stay,Travel_type,Review,Grade,Title,Positive,Facilities,Predicted
United Kingdom,Standard Room,1,November 2018,Solo traveler," At breakfast, excellent menu on the table but no staff to take order or to provide tea or coffee.",9.4,Wonderful,0,food/drink,0
United Kingdom,Standard Room,1,November 2018,Solo traveler," At breakfast, excellent menu on the table but no staff to take order or to provide tea or coffee.",9.4,Wonderful,0,restaurant,0
United Kingdom,Standard Room,1,November 2018,Solo traveler," At breakfast, excellent menu on the table but no staff to take order or to provide tea or coffee.",9.4,Wonderful,0,location,0
United Kingdom,Standard Room,1,November 2018,Solo traveler," At breakfast, excellent menu on the table but no staff to take order or to provide tea or coffee.",9.4,Wonderful,0,staff,0
United Kingdom,Standard Room,1,November 2018,Couple," A little pricey.
I got a parking ticket whilst unloading!",8.8,Would recomend it. Perfect for the City Centre,0,price,0
United Kingdom,Standard Room,1,November 2018,Couple," A little pricey.
I got a parking ticket whilst unloading!",8.8,Would recomend it. Perfect for the City Centre,0,parking,0
United Kingdom,Standard Room,1,November 2018,Solo traveler, The mattress was just a bit hard- cut off circulation. However I slept well.,9.2,Great for business,0,bed,0
United Kingdom,Superior Room,1,November 2018,Couple," The room was standard and bathroom was very small, small bath with a very standard shower attached.",7.9,Good,0,bathroom,0
United Kingdom,Superior Room,1,November 2018,Couple, I was given the wro g room to begin with a twin room instead of a double staff resolved the matter an we were moved to a double room,10.0,My stay was very enjoyable and confortable an i will stay here again,0,staff,0
United Kingdom,Superior Room,4,November 2018,Couple, Maid forgot hand towels on the last day no big issue,8.8,"Great location , good hotel perfect base for visiting Glashow. Food and staff are great",0,bathroom,0
United Kingdom,Standard Room,2,November 2018,Group, Our room was very cold at first as there is a very cold draught that comes off the windows but when we closed the curtains and put the heating on it was fine. Also the location isn’t suitable for the shops as you have to walk under a very large bridge to get from the shops to it and there are a lot of homeless and kids hanging about so we felt very vulnerable and uncomfortable going in and out to leave shopping back and going getting back from a night out,7.5,Good,0,temperature,0
United Kingdom,Standard Room,2,November 2018,Group, Our room was very cold at first as there is a very cold draught that comes off the windows but when we closed the curtains and put the heating on it was fine. Also the location isn’t suitable for the shops as you have to walk under a very large bridge to get from the shops to it and there are a lot of homeless and kids hanging about so we felt very vulnerable and uncomfortable going in and out to leave shopping back and going getting back from a night out,7.5,Good,0,location,0
United Kingdom,Standard Room,2,November 2018,Group, Our room was very cold at first as there is a very cold draught that comes off the windows but when we closed the curtains and put the heating on it was fine. Also the location isn’t suitable for the shops as you have to walk under a very large bridge to get from the shops to it and there are a lot of homeless and kids hanging about so we felt very vulnerable and uncomfortable going in and out to leave shopping back and going getting back from a night out,7.5,Good,0,restaurant,0
United Kingdom,Standard Room,1,November 2018,Couple, The pool was closed and the bathroom was dated,7.9,Good,0,fitness,0
United Kingdom,Standard Room,1,November 2018,Couple, The pool was closed and the bathroom was dated,7.9,Good,0,bathroom,0
United Kingdom,Superior Room,1,November 2018,Couple, Leftover food under the restaurant table from the evening before,8.3,The hotel met our expectations,0,food/drink,0
United Kingdom,Superior Room,1,November 2018,Couple, Leftover food under the restaurant table from the evening before,8.3,The hotel met our expectations,0,restaurant,0
United Kingdom,Superior Room,1,November 2018,Couple, Leftover food under the restaurant table from the evening before,8.3,The hotel met our expectations,0,location,0
United Kingdom,Standard Room,1,November 2018,Solo traveler, The evening meal and porridge were bland.,8.8,Ok,0,food/drink,0
Australia,Superior Room,9,November 2018,Couple," Water pressure a little low. Cost of breakfast to expensive, we only need toast or  cereal  for breakfast.",10.0,Excellent,0,bathroom,0
Australia,Superior Room,9,November 2018,Couple," Water pressure a little low. Cost of breakfast to expensive, we only need toast or  cereal  for breakfast.",10.0,Excellent,0,dirty,0
Australia,Superior Room,9,November 2018,Couple," Water pressure a little low. Cost of breakfast to expensive, we only need toast or  cereal  for breakfast.",10.0,Excellent,0,food/drink,0
Australia,Superior Room,9,November 2018,Couple," Water pressure a little low. Cost of breakfast to expensive, we only need toast or  cereal  for breakfast.",10.0,Excellent,0,price,0
United Kingdom,Standard Room,1,November 2018,Solo traveler," The breakfast service hasn't improved since my last stay, it was slow and staff forgot things. The wait staff seem to be run off their feet while there are several, seemingly senior staff floating around but too few wait staff. 
The bathroom could do with a bit of TLC, loose fittings, poor shower (powerful but dangerously varying water temperatures). 
The TV was freeview only which is fine, but half of the channels didn't work and there was not space to allow you to plug in cables as the TV was bolted to the walls.",7.5,Comfortable but could use some work.,0,food/drink,0
United Kingdom,Standard Room,1,November 2018,Solo traveler," The breakfast service hasn't improved since my last stay, it was slow and staff forgot things. The wait staff seem to be run off their feet while there are several, seemingly senior staff floating around but too few wait staff. 
The bathroom could do with a bit of TLC, loose fittings, poor shower (powerful but dangerously varying water temperatures). 
The TV was freeview only which is fine, but half of the channels didn't work and there was not space to allow you to plug in cables as the TV was bolted to the walls.",7.5,Comfortable but could use some work.,0,staff,0
United Kingdom,Standard Room,1,November 2018,Solo traveler," The breakfast service hasn't improved since my last stay, it was slow and staff forgot things. The wait staff seem to be run off their feet while there are several, seemingly senior staff floating around but too few wait staff. 
The bathroom could do with a bit of TLC, loose fittings, poor shower (powerful but dangerously varying water temperatures). 
The TV was freeview only which is fine, but half of the channels didn't work and there was not space to allow you to plug in cables as the TV was bolted to the walls.",7.5,Comfortable but could use some work.,0,bathroom,0
United Kingdom,Standard Room,1,November 2018,Solo traveler," The breakfast service hasn't improved since my last stay, it was slow and staff forgot things. The wait staff seem to be run off their feet while there are several, seemingly senior staff floating around but too few wait staff. 
The bathroom could do with a bit of TLC, loose fittings, poor shower (powerful but dangerously varying water temperatures). 
The TV was freeview only which is fine, but half of the channels didn't work and there was not space to allow you to plug in cables as the TV was bolted to the walls.",7.5,Comfortable but could use some work.,0,dirty,0
United Kingdom,Standard Room,1,November 2018,Solo traveler," The breakfast service hasn't improved since my last stay, it was slow and staff forgot things. The wait staff seem to be run off their feet while there are several, seemingly senior staff floating around but too few wait staff. 
The bathroom could do with a bit of TLC, loose fittings, poor shower (powerful but dangerously varying water temperatures). 
The TV was freeview only which is fine, but half of the channels didn't work and there was not space to allow you to plug in cables as the TV was bolted to the walls.",7.5,Comfortable but could use some work.,0,temperature,0
